Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-20_#001.dat
Data.................: 14/02/2005
Hora.................: 08:17:59
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         5.6750E-005	        -1.7964E-004	         1.8839E-004	         7.9257E-007	         4.4199E-007	         3.9284E-007	         1.0753E+002
 2	         4.6431E-002	         6.0105E-002	         7.5950E-002	         3.6707E-002	         4.7518E-002	         5.5393E-005	         2.6157E+001
 3	        -4.3301E+000	        -7.7962E+000	         8.9180E+000	         3.9528E+000	         7.1170E+000	         3.1874E-003	         2.0317E+001
 4	        -3.8774E+002	         1.6328E+001	         3.8809E+002	         3.7543E+002	         1.5876E+001	         1.4099E+000	         1.7940E+002
 5	         4.7199E+004	         4.4675E+004	         6.4989E+004	         4.7199E+004	         4.4675E+004	         1.4791E+002	         1.8869E+002
 6	         2.4418E+006	        -1.0361E+005	         2.4440E+006	         2.4922E+006	         1.0730E+005	         1.4813E+004	         3.5960E+002
 7	        -2.6165E+008	        -1.5439E+008	         3.0381E+008	         2.7084E+008	         1.5982E+008	         2.0374E+006	         4.3632E+000
 8	        -1.8119E+010	        -3.1195E+009	         1.8387E+010	         1.8950E+010	         3.2705E+009	         1.2578E+008	         1.8122E+002
 9	         9.7300E+011	         1.5880E+011	         9.8589E+011	         1.0258E+012	         1.6759E+011	         2.1320E+010	         1.8103E+002
10	         1.4246E+014	         2.1625E+013	         1.4412E+014	         1.5115E+014	         2.3141E+013	         3.4757E+012	         8.6313E-001
