Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap23\Translado23_X=-14_#007.dat
Data.................: 14/02/2005
Hora.................: 08:31:50
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.6495E-004	        -3.7191E-005	         1.6909E-004	         3.8602E-007	         7.0088E-007	         3.5550E-007	         1.6729E+002
 2	        -5.4838E-003	        -6.6309E-004	         5.5240E-003	         4.3361E-003	         5.2732E-004	         7.5602E-005	         1.8345E+002
 3	        -1.8146E+000	        -1.2262E+000	         2.1901E+000	         1.6565E+000	         1.1194E+000	         6.7576E-003	         1.1350E+001
 4	         3.7838E+002	         4.3791E+002	         5.7874E+002	         3.6637E+002	         4.2401E+002	         1.3681E+000	         1.2293E+001
 5	        -1.1445E+004	        -2.4272E+004	         2.6835E+004	         1.1446E+004	         2.4272E+004	         1.3190E+002	         1.2951E+001
 6	        -2.6093E+006	        -2.3174E+006	         3.4898E+006	         2.6631E+006	         2.3652E+006	         9.2092E+003	         1.8693E+002
 7	         2.0611E+008	         1.9114E+008	         2.8110E+008	         2.1335E+008	         1.9785E+008	         9.5189E+005	         1.8612E+002
 8	         7.7342E+009	         1.1224E+010	         1.3631E+010	         8.0888E+009	         1.1740E+010	         1.5923E+008	         6.9289E+000
 9	        -1.4244E+012	        -9.3131E+011	         1.7018E+012	         1.5015E+012	         9.8175E+011	         1.1700E+010	         3.6864E+000
10	         1.1030E+013	        -5.7669E+013	         5.8733E+013	         1.1810E+013	         6.1198E+013	         1.9093E+012	         3.5208E+002
