Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=15_#008.dat
Data.................: 03/02/2005
Hora.................: 10:06:37
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.3183E-005	        -1.4353E-004	         1.4732E-004	         3.7447E-007	         2.0805E-007	         1.3948E-007	         1.0302E+002
 2	        -1.7486E-003	        -1.5427E-002	         1.5525E-002	         1.3826E-003	         1.2196E-002	         2.5581E-005	         2.2177E+002
 3	         6.9321E-001	         6.7366E-001	         9.6662E-001	         6.3281E-001	         6.1497E-001	         3.9927E-003	         1.9473E+002
 4	         9.0001E+001	         1.2307E+002	         1.5246E+002	         8.7144E+001	         1.1916E+002	         3.1988E-001	         1.3455E+001
 5	         4.3080E+003	         5.9281E+003	         7.3282E+003	         4.3081E+003	         5.9282E+003	         2.1522E+001	         1.9080E+002
 6	        -9.4617E+004	        -5.3412E+004	         1.0873E+005	         9.6612E+004	         5.4670E+004	         2.2936E+003	         1.8491E+002
 7	        -1.9395E+007	        -2.4874E+007	         3.1543E+007	         2.0083E+007	         2.5751E+007	         6.2265E+005	         7.4365E+000
 8	        -3.8235E+008	        -6.7959E+008	         7.8075E+008	         4.0624E+008	         7.2160E+008	         1.3702E+008	         1.8758E+002
 9	         3.3918E+010	         5.8994E+010	         6.8281E+010	         3.6721E+010	         6.2709E+010	         9.8079E+009	         1.8668E+002
10	         1.9074E+012	         2.4453E+012	         3.3251E+012	         2.4657E+012	         3.1040E+012	         1.7596E+012	         5.2045E+000
