Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-12_#009.dat
Data.................: 03/02/2005
Hora.................: 09:05:58
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.5752E-005	        -6.1609E-005	         1.0559E-004	         2.1981E-007	         3.0382E-007	         3.2232E-007	         1.4430E+002
 2	         2.6857E-003	         1.6336E-002	         1.6556E-002	         2.1239E-003	         1.2915E-002	         4.3066E-005	         4.0332E+001
 3	        -3.3931E-001	        -8.9909E-001	         9.6101E-001	         3.0982E-001	         8.2079E-001	         7.0349E-003	         2.3108E+001
 4	         2.3359E+001	         4.1312E+001	         4.7463E+001	         2.2631E+001	         4.0001E+001	         3.7124E-001	         1.5129E+001
 5	        -8.0134E+002	        -2.8432E+003	         2.9542E+003	         8.0296E+002	         2.8436E+003	         5.6835E+001	         1.4852E+001
 6	        -1.2826E+005	        -8.6925E+004	         1.5505E+005	         1.3111E+005	         8.9184E+004	         9.6657E+003	         1.8569E+002
 7	         1.0532E+007	         1.4798E+007	         1.8171E+007	         1.0932E+007	         1.5344E+007	         1.0676E+006	         1.8779E+002
 8	         9.1376E+007	        -8.5740E+007	         1.7260E+008	         1.7103E+008	         1.2503E+008	         1.0050E+008	         3.5460E+002
 9	        -4.1912E+010	        -4.0737E+010	         6.0014E+010	         4.4834E+010	         4.6917E+010	         1.3550E+010	         4.9095E+000
10	         5.9897E+011	         5.7512E+011	         1.4163E+012	         1.4064E+012	         9.8899E+011	         7.3124E+011	         4.3836E+000
