Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-20_#001.dat
Data.................: 03/02/2005
Hora.................: 08:50:22
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.1006E-005	        -2.7709E-004	         2.7882E-004	         5.5548E-007	         8.1310E-007	         7.7880E-007	         9.6385E+001
 2	         1.0504E-002	         3.9764E-002	         4.1128E-002	         8.3046E-003	         3.1436E-002	         8.6421E-005	         3.7601E+001
 3	        -2.2437E-001	        -1.8407E+000	         1.8543E+000	         2.0488E-001	         1.6803E+000	         6.4248E-003	         2.7683E+001
 4	        -7.0565E+001	        -1.9604E+001	         7.3240E+001	         6.8328E+001	         1.8994E+001	         7.3245E-001	         1.8388E+002
 5	         4.8212E+003	         6.7712E+003	         8.3122E+003	         4.8212E+003	         6.7713E+003	         2.3755E+001	         1.9091E+002
 6	         1.4188E+005	        -8.1975E+004	         1.6420E+005	         1.4484E+005	         8.4550E+004	         4.4832E+003	         3.5500E+002
 7	        -1.8402E+007	        -1.8451E+007	         2.6082E+007	         1.9066E+007	         1.9125E+007	         4.6203E+005	         6.4394E+000
 8	        -3.7140E+008	         2.5921E+008	         4.5657E+008	         3.8909E+008	         2.7884E+008	         2.5083E+007	         1.7564E+002
 9	         5.2869E+010	         3.1167E+010	         6.2555E+010	         5.6602E+010	         3.7095E+010	         1.4545E+010	         1.8339E+002
10	         1.8572E+012	         4.3714E+011	         2.6100E+012	         2.0543E+012	         2.0815E+012	         7.0191E+011	         1.3245E+000
