Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=18_#011.dat
Data.................: 03/02/2005
Hora.................: 10:12:42
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.5561E-005	        -1.7689E-004	         1.8043E-004	         3.9455E-007	         4.7565E-007	         4.3071E-007	         1.0137E+002
 2	         5.0137E-003	        -6.9989E-003	         8.6094E-003	         3.9642E-003	         5.5334E-003	         8.0010E-005	         3.3281E+002
 3	         1.6631E+000	         2.0664E+000	         2.6525E+000	         1.5182E+000	         1.8863E+000	         6.4428E-003	         1.9706E+002
 4	         1.2350E+002	         1.7475E+002	         2.1399E+002	         1.1958E+002	         1.6920E+002	         2.8881E-001	         1.3687E+001
 5	         2.2414E+002	         1.5490E+003	         1.5655E+003	         2.2812E+002	         1.5504E+003	         6.8215E+001	         1.9635E+002
 6	        -4.4675E+005	        -5.2400E+005	         6.8865E+005	         4.5603E+005	         5.3485E+005	         4.2924E+003	         1.8826E+002
 7	        -1.5181E+007	        -2.0456E+007	         2.5498E+007	         1.5744E+007	         2.1199E+007	         6.9747E+005	         7.6315E+000
 8	         9.7460E+008	         1.2210E+009	         1.5658E+009	         1.0219E+009	         1.2830E+009	         8.5364E+007	         6.4255E+000
 9	         5.8409E+010	         7.6909E+010	         9.7271E+010	         6.2548E+010	         8.1668E+010	         7.0796E+009	         1.8587E+002
10	        -6.4398E+011	        -2.6014E+012	         3.1442E+012	         1.6498E+012	         3.1995E+012	         1.2245E+012	         1.8761E+002
