Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=6_#027.dat
Data.................: 03/02/2005
Hora.................: 09:36:34
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         6.8563E-005	        -8.6394E-006	         6.9106E-005	         5.5477E-007	         4.6019E-007	         5.6882E-007	         1.7282E+002
 2	        -3.5894E-003	        -1.1620E-002	         1.2161E-002	         2.8377E-003	         9.1865E-003	         7.7228E-005	         2.1642E+002
 3	        -8.3470E-002	        -6.6774E-001	         6.7295E-001	         7.6367E-002	         6.0958E-001	         5.3898E-003	         2.7625E+001
 4	         2.8449E+000	         1.9286E+001	         1.9509E+001	         2.8714E+000	         1.8677E+001	         3.3046E-001	         2.0402E+001
 5	        -1.3282E+002	         2.1746E+002	         2.5496E+002	         1.3676E+002	         2.2703E+002	         7.2291E+001	         3.4828E+002
 6	         4.5888E+004	         2.3328E+003	         4.6438E+004	         4.7197E+004	         7.9265E+003	         5.8784E+003	         4.8504E-001
 7	         6.4407E+006	         6.0701E+006	         8.8713E+006	         6.7473E+006	         6.3063E+006	         9.5286E+005	         1.8619E+002
 8	         1.3769E+008	         3.0015E+008	         3.3828E+008	         1.7697E+008	         3.2049E+008	         8.9629E+007	         8.1697E+000
 9	        -1.5896E+010	        -6.3712E+009	         2.0223E+010	         2.0229E+010	         1.0432E+010	         6.8954E+009	         2.4268E+000
10	        -7.6592E+011	        -1.2382E+012	         1.7779E+012	         1.2003E+012	         1.8845E+012	         1.1427E+012	         1.8583E+002
