Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-4_#017.dat
Data.................: 03/02/2005
Hora.................: 09:18:35
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.2753E-005	         2.5085E-005	         9.6089E-005	         7.6391E-007	         8.3607E-007	         6.8999E-007	         1.9513E+002
 2	        -6.3596E-004	         4.6823E-003	         4.7254E-003	         5.0448E-004	         3.7024E-003	         7.7214E-005	         1.3887E+002
 3	        -1.8338E-001	        -8.2147E-001	         8.4170E-001	         1.6748E-001	         7.4991E-001	         4.4182E-003	         2.5805E+001
 4	        -1.9640E+000	        -1.1549E+001	         1.1736E+001	         2.0084E+000	         1.1231E+001	         9.4147E-001	         2.0009E+002
 5	         2.0479E+002	         4.3280E+002	         4.8459E+002	         2.1681E+002	         4.3596E+002	         2.9268E+001	         1.9294E+002
 6	         4.7986E+004	         7.6490E+004	         9.0691E+004	         4.9818E+004	         7.8446E+004	         7.2845E+003	         9.6497E+000
 7	        -3.5961E+006	        -3.9303E+006	         5.5186E+006	         3.8400E+006	         4.3617E+006	         8.7633E+005	         6.7918E+000
 8	         1.5564E+007	         5.6868E+007	         1.0789E+008	         7.6634E+007	         1.1584E+008	         7.2681E+007	         9.3367E+000
 9	        -3.3638E+009	         4.5475E+009	         1.9133E+010	         1.3772E+010	         1.9641E+010	         1.1060E+010	         3.5405E+002
10	         1.7259E+011	        -1.3568E+011	         2.1986E+012	         2.1586E+012	         1.3815E+012	         7.2901E+011	         3.5618E+002
