Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-16_#005.dat
Data.................: 03/02/2005
Hora.................: 08:57:04
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         6.5929E-005	        -1.4505E-004	         1.5933E-004	         3.2601E-007	         2.3283E-007	         2.2378E-007	         1.1444E+002
 2	         6.7460E-003	         2.5539E-002	         2.6415E-002	         5.3333E-003	         2.0190E-002	         3.0275E-005	         3.7602E+001
 3	        -5.9122E-001	        -1.5217E+000	         1.6325E+000	         5.3972E-001	         1.3891E+000	         4.5250E-003	         2.2923E+001
 4	         5.2497E+000	         5.5186E+001	         5.5436E+001	         5.0978E+000	         5.3436E+001	         5.2763E-001	         2.1141E+001
 5	         3.4638E+003	         1.8570E+003	         3.9303E+003	         3.4646E+003	         1.8570E+003	         6.5282E+001	         1.8564E+002
 6	        -2.3730E+005	        -3.3343E+005	         4.0927E+005	         2.4224E+005	         3.4033E+005	         3.5653E+003	         1.8909E+002
 7	        -6.5231E+006	         8.7319E+005	         6.5894E+006	         6.8313E+006	         1.0476E+006	         1.1058E+006	         3.5891E+002
 8	         1.0478E+009	         1.0063E+009	         1.4538E+009	         1.1002E+009	         1.0552E+009	         1.0818E+008	         5.4803E+000
 9	         2.3532E+009	        -1.2527E+010	         1.8650E+010	         1.5897E+010	         1.3813E+010	         5.5943E+009	         1.7118E+002
10	        -2.3257E+012	        -1.7495E+012	         3.0055E+012	         2.7217E+012	         1.9645E+012	         1.0170E+012	         1.8370E+002
