Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-1_#020.dat
Data.................: 03/02/2005
Hora.................: 09:23:11
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.9003E-005	         3.2416E-005	         9.4723E-005	         5.2269E-007	         1.5659E-007	         4.9749E-007	         2.0001E+002
 2	        -1.6741E-003	        -2.9665E-004	         1.7004E-003	         1.3247E-003	         2.3697E-004	         5.9307E-005	         1.8502E+002
 3	        -1.8346E-001	        -8.7489E-001	         8.9393E-001	         1.6752E-001	         7.9869E-001	         6.4992E-003	         2.6052E+001
 4	         2.1694E+000	        -1.8009E+000	         2.9151E+000	         2.1439E+000	         1.9657E+000	         5.6736E-001	         3.5008E+002
 5	         4.4466E+002	         1.0870E+003	         1.1778E+003	         4.5539E+002	         1.0909E+003	         9.0335E+001	         1.9355E+002
 6	        -1.0072E+004	         1.6588E+004	         2.2191E+004	         1.2649E+004	         1.9583E+004	         2.5351E+003	         1.7021E+002
 7	        -2.7154E+006	        -3.8003E+006	         4.7846E+006	         3.0777E+006	         4.1516E+006	         1.4102E+006	         7.7790E+000
 8	         1.0507E+008	         4.8584E+006	         1.2481E+008	         1.2662E+008	         6.5737E+007	         5.1109E+007	         3.3094E-001
 9	        -7.4023E+009	        -6.5135E+009	         2.0600E+010	         1.3542E+010	         1.9287E+010	         6.1990E+009	         4.5939E+000
10	        -3.3440E+011	        -3.8489E+010	         2.0227E+012	         1.9680E+012	         1.4677E+012	         9.6295E+011	         1.8066E+002
