Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=16_#009.dat
Data.................: 03/02/2005
Hora.................: 10:08:09
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.1342E-005	        -1.5739E-004	         1.6048E-004	         3.3988E-007	         3.3601E-007	         3.5383E-007	         1.0126E+002
 2	        -1.3411E-004	        -1.3551E-002	         1.3552E-002	         1.0864E-004	         1.0714E-002	         6.2729E-005	         2.2472E+002
 3	         9.8000E-001	         1.0829E+000	         1.4605E+000	         8.9462E-001	         9.8854E-001	         4.6373E-003	         1.9595E+002
 4	         1.0627E+002	         1.4581E+002	         1.8043E+002	         1.0290E+002	         1.4118E+002	         4.5951E-001	         1.3479E+001
 5	         3.5233E+003	         5.2734E+003	         6.3423E+003	         3.5235E+003	         5.2738E+003	         5.4213E+001	         1.9125E+002
 6	        -2.2599E+005	        -2.1468E+005	         3.1179E+005	         2.3071E+005	         2.1923E+005	         4.1008E+003	         1.8725E+002
 7	        -2.0976E+007	        -2.7770E+007	         3.4810E+007	         2.1725E+007	         2.8764E+007	         9.4601E+005	         7.5620E+000
 8	        -3.6503E+007	        -1.8417E+008	         2.0448E+008	         9.0473E+007	         2.1430E+008	         8.5732E+007	         1.8985E+002
 9	         5.3744E+010	         8.2730E+010	         9.8915E+010	         5.7576E+010	         8.7758E+010	         1.1748E+010	         1.8633E+002
10	         1.9365E+012	         1.5444E+012	         3.0748E+012	         2.9112E+012	         2.6439E+012	         2.1011E+012	         3.8573E+000
