Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=5_#026.dat
Data.................: 03/02/2005
Hora.................: 09:34:53
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.1999E-005	         2.0424E-006	         7.2029E-005	         6.3167E-007	         5.2275E-007	         6.3590E-007	         1.8162E+002
 2	        -3.4058E-003	        -1.0221E-002	         1.0773E-002	         2.6926E-003	         8.0803E-003	         5.4368E-005	         2.1579E+002
 3	        -9.9121E-002	        -7.2002E-001	         7.2682E-001	         9.0615E-002	         6.5734E-001	         8.5631E-003	         2.7387E+001
 4	         3.4100E+000	         1.7973E+001	         1.8303E+001	         3.3624E+000	         1.7409E+001	         4.4890E-001	         1.9814E+001
 5	        -2.5902E+002	         2.9541E+002	         3.9529E+002	         2.6980E+002	         3.0499E+002	         9.5283E+001	         3.5025E+002
 6	         1.1864E+004	        -2.1399E+004	         2.5239E+004	         1.4256E+004	         2.3459E+004	         9.0579E+003	         3.4983E+002
 7	         4.0145E+006	         3.1758E+006	         5.1572E+006	         4.2169E+006	         3.3358E+006	         5.8602E+005	         1.8548E+002
 8	         2.6502E+008	         3.7969E+008	         4.6712E+008	         3.0315E+008	         4.2505E+008	         1.8250E+008	         6.8856E+000
 9	        -9.7180E+009	        -3.7011E+009	         1.9130E+010	         1.5748E+010	         1.5644E+010	         7.0933E+009	         2.3166E+000
10	         1.3922E+011	        -4.6960E+011	         2.3068E+012	         6.3763E+011	         2.7562E+012	         1.1754E+012	         3.5265E+002
