Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-18_#003.dat
Data.................: 03/02/2005
Hora.................: 08:53:58
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         5.1524E-005	        -2.0402E-004	         2.1043E-004	         1.5382E-007	         5.1243E-007	         4.7141E-007	         1.0417E+002
 2	         8.8363E-003	         3.2527E-002	         3.3706E-002	         6.9858E-003	         2.5715E-002	         4.9067E-005	         3.7401E+001
 3	        -5.1896E-001	        -1.8085E+000	         1.8815E+000	         4.7377E-001	         1.6509E+000	         9.8515E-003	         2.4663E+001
 4	        -2.9725E+001	         2.8000E+001	         4.0842E+001	         2.8788E+001	         2.7116E+001	         2.9546E-001	         1.6918E+002
 5	         5.1187E+003	         5.0005E+003	         7.1562E+003	         5.1192E+003	         5.0010E+003	         5.8138E+001	         1.8887E+002
 6	        -7.9951E+004	        -2.7520E+005	         2.8668E+005	         8.2071E+004	         2.8088E+005	         2.8544E+003	         1.9230E+002
 7	        -1.8209E+007	        -1.1888E+007	         2.1757E+007	         1.8860E+007	         1.2330E+007	         6.7568E+005	         4.7342E+000
 8	         5.3116E+008	         7.3302E+008	         9.0940E+008	         5.6053E+008	         7.7126E+008	         5.7571E+007	         6.7590E+000
 9	         4.9146E+010	         2.6980E+010	         5.6668E+010	         5.3006E+010	         2.9852E+010	         1.1099E+010	         1.8320E+002
10	        -1.4853E+012	        -1.4521E+012	         2.4036E+012	         2.0628E+012	         1.9658E+012	         1.1987E+012	         1.8444E+002
