Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=14_#007.dat
Data.................: 03/02/2005
Hora.................: 10:05:05
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.5781E-005	        -1.2772E-004	         1.3264E-004	         2.3349E-007	         5.3298E-007	         5.2923E-007	         1.0565E+002
 2	        -2.8900E-003	        -1.6450E-002	         1.6702E-002	         2.2852E-003	         1.3005E-002	         3.5245E-005	         2.2002E+002
 3	         4.5420E-001	         3.4089E-001	         5.6790E-001	         4.1463E-001	         3.1121E-001	         2.4664E-003	         1.9230E+002
 4	         7.2340E+001	         9.9099E+001	         1.2269E+002	         7.0045E+001	         9.5952E+001	         3.4803E-001	         1.3468E+001
 5	         4.5435E+003	         5.9144E+003	         7.4581E+003	         4.5437E+003	         5.9145E+003	         4.8646E+001	         1.9049E+002
 6	         1.1013E+004	         7.5725E+004	         7.6659E+004	         1.2099E+004	         7.7544E+004	         5.8003E+003	         1.3621E+001
 7	        -1.5857E+007	        -1.9039E+007	         2.4782E+007	         1.6422E+007	         1.9716E+007	         5.8006E+005	         7.1728E+000
 8	        -5.7669E+008	        -9.6209E+008	         1.1245E+009	         6.0689E+008	         1.0098E+009	         6.3627E+007	         1.8738E+002
 9	         1.1134E+010	         3.1325E+010	         3.4256E+010	         1.4128E+010	         3.4528E+010	         8.8577E+009	         1.8783E+002
10	         2.7349E+012	         3.9358E+012	         4.9226E+012	         3.5060E+012	         4.7978E+012	         2.8092E+012	         5.5205E+000
