Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=19_#012.dat
Data.................: 03/02/2005
Hora.................: 10:14:14
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         4.2186E-005	        -1.8326E-004	         1.8805E-004	         2.7553E-007	         3.0462E-007	         3.1410E-007	         1.0296E+002
 2	         8.6903E-003	        -2.6080E-003	         9.0735E-003	         6.8704E-003	         2.0632E-003	         3.9504E-005	         3.5165E+002
 3	         2.0256E+000	         2.5904E+000	         3.2884E+000	         1.8491E+000	         2.3647E+000	         6.3056E-003	         1.9733E+002
 4	         1.1846E+002	         1.7592E+002	         2.1209E+002	         1.1470E+002	         1.7033E+002	         4.9756E-001	         1.4011E+001
 5	        -2.2444E+003	        -1.3507E+003	         2.6196E+003	         2.2447E+003	         1.3511E+003	         4.3468E+001	         6.2082E+000
 6	        -5.0748E+005	        -6.1429E+005	         7.9682E+005	         5.1797E+005	         6.2699E+005	         4.2750E+003	         1.8841E+002
 7	        -6.7254E+006	        -1.0273E+007	         1.2285E+007	         6.9835E+006	         1.0680E+007	         1.0576E+006	         8.1127E+000
 8	         1.3157E+009	         1.6414E+009	         2.1042E+009	         1.3764E+009	         1.7184E+009	         6.5654E+007	         6.4106E+000
 9	         3.8347E+010	         4.4506E+010	         5.9492E+010	         4.1793E+010	         4.7587E+010	         8.1451E+009	         1.8547E+002
10	        -3.3920E+012	        -4.5878E+012	         5.8933E+012	         3.9621E+012	         4.9759E+012	         1.0551E+012	         1.8535E+002
