Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-11_#010.dat
Data.................: 03/02/2005
Hora.................: 09:07:30
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.7523E-005	        -4.5664E-005	         9.8720E-005	         5.1283E-007	         5.0092E-007	         4.8125E-007	         1.5245E+002
 2	         2.1289E-003	         1.4682E-002	         1.4835E-002	         1.6835E-003	         1.1607E-002	         8.6535E-005	         4.0875E+001
 3	        -2.7606E-001	        -7.9345E-001	         8.4012E-001	         2.5206E-001	         7.2436E-001	         6.6372E-003	         2.3605E+001
 4	         1.9476E+001	         2.9178E+001	         3.5082E+001	         1.8864E+001	         2.8252E+001	         4.0417E-001	         1.4069E+001
 5	        -1.2923E+003	        -3.0516E+003	         3.3142E+003	         1.2943E+003	         3.0531E+003	         1.0974E+002	         1.3410E+001
 6	        -5.9719E+004	        -4.0109E+003	         6.0009E+004	         6.1123E+004	         6.4396E+003	         4.7437E+003	         1.8064E+002
 7	         1.0183E+007	         1.3202E+007	         1.6680E+007	         1.0558E+007	         1.3674E+007	         5.4262E+005	         1.8748E+002
 8	        -1.5107E+008	        -3.6169E+008	         4.0607E+008	         1.7879E+008	         3.9192E+008	         5.8855E+007	         1.8842E+002
 9	        -1.9490E+010	        -3.0572E+010	         3.7829E+010	         2.3444E+010	         3.4442E+010	         1.1387E+010	         6.3869E+000
10	         1.1484E+012	         2.2991E+012	         2.9378E+012	         1.8309E+012	         2.5903E+012	         3.1455E+011	         6.3458E+000
