Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=20_#013.dat
Data.................: 03/02/2005
Hora.................: 10:15:48
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         5.2540E-005	        -1.8436E-004	         1.9170E-004	         3.0119E-007	         5.3758E-007	         4.7724E-007	         1.0591E+002
 2	         1.3020E-002	         2.7662E-003	         1.3311E-002	         1.0293E-002	         2.1871E-003	         5.8402E-005	         5.9972E+000
 3	         2.3441E+000	         3.0970E+000	         3.8842E+000	         2.1399E+000	         2.8272E+000	         4.2820E-003	         1.9763E+002
 4	         1.0330E+002	         1.6437E+002	         1.9414E+002	         1.0003E+002	         1.5915E+002	         6.4291E-001	         1.4463E+001
 5	        -4.7234E+003	        -4.5672E+003	         6.5705E+003	         4.7235E+003	         4.5676E+003	         5.1887E+001	         8.8073E+000
 6	        -5.1015E+005	        -6.4357E+005	         8.2125E+005	         5.2069E+005	         6.5687E+005	         7.1969E+003	         1.8860E+002
 7	         3.2512E+006	         2.5637E+006	         4.1615E+006	         3.4424E+006	         2.6598E+006	         5.8107E+005	         1.8547E+002
 8	         1.5116E+009	         1.9425E+009	         2.4628E+009	         1.5818E+009	         2.0351E+009	         9.3223E+007	         6.5139E+000
 9	         1.2188E+010	         2.4454E+009	         1.4042E+010	         1.6312E+010	         5.0648E+009	         8.1691E+009	         1.8126E+002
10	        -2.8193E+012	        -5.2268E+012	         5.9513E+012	         3.2461E+012	         5.8732E+012	         2.2732E+012	         1.8617E+002
