Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-6_#015.dat
Data.................: 03/02/2005
Hora.................: 09:15:31
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.3018E-005	         1.1777E-005	         9.3761E-005	         5.5155E-007	         3.5752E-007	         5.4001E-007	         1.8722E+002
 2	         9.7857E-005	         7.7435E-003	         7.7441E-003	         7.9613E-005	         6.1220E-003	         5.9529E-005	         4.4638E+001
 3	        -1.6845E-001	        -7.3741E-001	         7.5641E-001	         1.5380E-001	         6.7317E-001	         3.5049E-003	         2.5711E+001
 4	        -1.9126E+000	        -1.1835E+001	         1.2002E+001	         1.9553E+000	         1.1469E+001	         4.4650E-001	         2.0021E+002
 5	        -3.4445E+002	        -6.0260E+002	         6.9747E+002	         3.5131E+002	         6.0637E+002	         5.8898E+001	         1.2050E+001
 6	         6.9179E+004	         1.2054E+005	         1.3940E+005	         7.1259E+004	         1.2334E+005	         5.0488E+003	         1.0025E+001
 7	        -1.4756E+006	        -2.9139E+006	         3.2961E+006	         1.5938E+006	         3.0477E+006	         3.9207E+005	         9.0204E+000
 8	        -2.0942E+008	        -2.4956E+008	         3.3947E+008	         2.3486E+008	         2.7370E+008	         5.1050E+007	         1.8625E+002
 9	         5.6904E+009	         1.5129E+010	         1.7575E+010	         8.2144E+009	         1.7404E+010	         4.5354E+009	         1.8771E+002
10	         1.5063E+011	        -2.9701E+011	         6.9353E+011	         4.3199E+011	         6.5758E+011	         1.7790E+011	         3.5369E+002
