Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=4_#025.dat
Data.................: 03/02/2005
Hora.................: 09:33:18
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.5890E-005	         1.1154E-005	         7.6705E-005	         5.4452E-007	         3.3439E-007	         5.7023E-007	         1.8836E+002
 2	        -3.1777E-003	        -8.6748E-003	         9.2386E-003	         2.5128E-003	         6.8581E-003	         3.6390E-005	         2.1494E+002
 3	        -1.0593E-001	        -7.6240E-001	         7.6975E-001	         9.6970E-002	         6.9599E-001	         5.6532E-003	         2.7363E+001
 4	         4.3242E+000	         1.6819E+001	         1.7378E+001	         4.2467E+000	         1.6318E+001	         1.0316E+000	         1.8895E+001
 5	        -2.3614E+002	         4.8422E+002	         5.4418E+002	         2.4167E+002	         4.9313E+002	         6.3110E+001	         3.4720E+002
 6	        -2.0883E+004	        -3.6133E+004	         4.2053E+004	         2.2136E+004	         3.7717E+004	         8.0502E+003	         1.9000E+002
 7	         3.2925E+006	         4.4631E+005	         3.3730E+006	         3.5144E+006	         8.7870E+005	         9.3440E+005	         1.8110E+002
 8	         2.9924E+008	         3.5444E+008	         4.6509E+008	         3.1740E+008	         3.8183E+008	         9.8830E+007	         6.2283E+000
 9	        -3.8799E+009	         9.0874E+009	         1.6516E+010	         1.1284E+010	         1.6604E+010	         8.6977E+009	         3.5257E+002
10	        -6.3152E+010	        -8.1458E+011	         1.6100E+012	         1.3949E+012	         1.3954E+012	         8.5806E+011	         1.8856E+002
