Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=-13_#008.dat
Data.................: 03/02/2005
Hora.................: 09:01:52
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.1979E-005	        -7.8959E-005	         1.1382E-004	         5.8521E-007	         5.7650E-007	         4.1832E-007	         1.3608E+002
 2	         3.5181E-003	         1.8205E-002	         1.8541E-002	         2.7819E-003	         1.4392E-002	         5.1886E-005	         3.9531E+001
 3	        -4.1500E-001	        -1.0278E+000	         1.1084E+000	         3.7887E-001	         9.3827E-001	         5.8837E-003	         2.2671E+001
 4	         2.5353E+001	         5.1359E+001	         5.7276E+001	         2.4551E+001	         4.9732E+001	         7.1192E-001	         1.5932E+001
 5	         1.0327E+001	        -2.2499E+003	         2.2505E+003	         5.8250E+001	         2.2511E+003	         7.3522E+001	         1.6205E+002
 6	        -1.8581E+005	        -1.7275E+005	         2.5373E+005	         1.8981E+005	         1.7643E+005	         9.4776E+003	         1.8715E+002
 7	         9.6102E+006	         1.4283E+007	         1.7218E+007	         9.9500E+006	         1.4789E+007	         2.9718E+005	         1.8801E+002
 8	         4.2409E+008	         2.2287E+008	         4.8385E+008	         4.4559E+008	         2.4213E+008	         2.0088E+007	         3.4654E+000
 9	        -4.2794E+010	        -4.2836E+010	         6.1023E+010	         4.6144E+010	         4.6096E+010	         1.0422E+010	         5.0031E+000
10	        -3.0978E+011	        -2.9322E+011	         1.8661E+012	         1.6065E+012	         1.6076E+012	         9.1384E+011	         1.8434E+002
