Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap35\Translado35_X=13_#006.dat
Data.................: 03/02/2005
Hora.................: 10:02:25
Ganho................: 10
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.9122E-005	        -1.1140E-004	         1.1807E-004	         6.3173E-007	         6.1384E-007	         4.5805E-007	         1.0935E+002
 2	        -3.5968E-003	        -1.6806E-002	         1.7186E-002	         2.8439E-003	         1.3286E-002	         4.8624E-005	         2.1896E+002
 3	         2.6539E-001	         7.6172E-002	         2.7613E-001	         2.4227E-001	         6.9698E-002	         2.5187E-003	         1.8534E+002
 4	         5.4641E+001	         7.6726E+001	         9.4196E+001	         5.2910E+001	         7.4290E+001	         4.2063E-001	         1.3636E+001
 5	         4.3103E+003	         5.2519E+003	         6.7943E+003	         4.3110E+003	         5.2521E+003	         7.7124E+001	         1.9012E+002
 6	         9.0858E+004	         1.6669E+005	         1.8990E+005	         9.2769E+004	         1.7036E+005	         7.7473E+003	         1.0234E+001
 7	        -1.1456E+007	        -1.1809E+007	         1.6453E+007	         1.1872E+007	         1.2250E+007	         9.6709E+005	         6.5527E+000
 8	        -7.2115E+008	        -1.0978E+009	         1.3142E+009	         7.6033E+008	         1.1504E+009	         1.0991E+008	         1.8709E+002
 9	         5.2200E+009	         3.2151E+007	         1.2860E+010	         1.4114E+010	         1.0801E+010	         1.0627E+010	         1.8004E+002
10	         2.5245E+012	         3.1086E+012	         4.3504E+012	         2.9596E+012	         3.9855E+012	         1.7294E+012	         5.0921E+000
