Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=2_#023.dat
Data.................: 11/02/2005
Hora.................: 09:58:59
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.1265E-004	         2.8170E-005	         3.1391E-004	         8.7898E-007	         8.3135E-007	         9.3459E-007	         1.8515E+002
 2	        -1.5624E-003	        -1.9524E-003	         2.5009E-003	         1.2377E-003	         1.5441E-003	         7.7195E-005	         2.0567E+002
 3	         2.0251E-002	        -4.6468E-001	         4.6518E-001	         2.0162E-002	         4.2422E-001	         4.3692E-003	         1.5083E+002
 4	         2.7863E+001	         4.9941E+001	         5.7190E+001	         2.6983E+001	         4.8356E+001	         2.9735E-001	         1.5210E+001
 5	         2.8968E+002	         3.3918E+003	         3.4047E+003	         2.9668E+002	         3.3944E+003	         1.2908E+002	         1.9702E+002
 6	        -3.4533E+005	        -2.2053E+005	         4.0991E+005	         3.5267E+005	         2.2544E+005	         1.1919E+004	         1.8543E+002
 7	        -2.4098E+007	        -3.8077E+007	         4.5068E+007	         2.4964E+007	         3.9418E+007	         7.9757E+005	         8.2388E+000
 8	        -7.8941E+008	        -1.5231E+009	         1.7213E+009	         8.3205E+008	         1.6030E+009	         1.3446E+008	         1.8783E+002
 9	         1.0920E+011	         1.1037E+011	         1.5623E+011	         1.1647E+011	         1.1696E+011	         9.0449E+009	         1.8503E+002
10	         1.8477E+013	         9.5453E+012	         2.0859E+013	         1.9637E+013	         1.0303E+013	         1.4016E+012	         2.7322E+000
