Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=-4_#017.dat
Data.................: 11/02/2005
Hora.................: 09:42:21
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.1998E-004	         1.1694E-005	         3.2020E-004	         9.4937E-007	         5.6821E-007	         9.5201E-007	         1.8209E+002
 2	        -3.2528E-004	         5.3818E-003	         5.3924E-003	         2.7717E-004	         4.2553E-003	         7.2864E-005	         1.3673E+002
 3	         1.4812E-002	        -5.1563E-001	         5.1586E-001	         1.4102E-002	         4.7072E-001	         3.2796E-003	         1.5055E+002
 4	        -3.7896E+001	        -3.7374E+001	         5.3229E+001	         3.6694E+001	         3.6198E+001	         6.0542E-001	         1.9115E+002
 5	         2.9739E+003	         4.0886E+003	         5.0561E+003	         2.9748E+003	         4.0894E+003	         8.1947E+001	         1.9079E+002
 6	         1.4971E+005	        -1.5574E+005	         2.1620E+005	         1.5314E+005	         1.5908E+005	         7.3063E+003	         3.5231E+002
 7	        -1.8653E+007	         1.3500E+006	         1.8718E+007	         1.9321E+007	         1.6504E+006	         7.1646E+005	         3.5941E+002
 8	         6.4112E+008	         3.4802E+009	         3.5389E+009	         6.7162E+008	         3.6414E+009	         1.1244E+008	         9.9453E+000
 9	        -1.7931E+010	        -3.0535E+011	         3.0618E+011	         2.4350E+010	         3.2202E+011	         1.0328E+010	         9.6266E+000
10	         2.0181E+012	        -8.5844E+012	         8.8463E+012	         2.2723E+012	         9.1809E+012	         1.1622E+012	         3.5232E+002
