Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=12_#033.dat
Data.................: 11/02/2005
Hora.................: 10:17:47
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         2.8040E-004	         8.9457E-007	         2.8041E-004	         8.7733E-007	         9.3904E-007	         8.7583E-007	         1.8018E+002
 2	        -1.2547E-002	        -1.1424E-002	         1.6969E-002	         9.9194E-003	         9.0319E-003	         8.9790E-005	         2.0116E+002
 3	        -2.2945E+000	        -2.5281E+000	         3.4141E+000	         2.0946E+000	         2.3079E+000	         3.5419E-003	         1.5924E+001
 4	        -1.1237E+002	        -2.5461E+002	         2.7831E+002	         1.0881E+002	         2.4653E+002	         3.8584E-001	         1.9655E+002
 5	         1.3879E+004	         5.4225E+003	         1.4901E+004	         1.3879E+004	         5.4228E+003	         6.1527E+001	         1.8427E+002
 6	         1.4070E+006	         2.4094E+006	         2.7902E+006	         1.4360E+006	         2.4591E+006	         8.4455E+003	         9.9528E+000
 7	         7.8362E+006	         9.4720E+007	         9.5046E+007	         8.1472E+006	         9.8046E+007	         5.7762E+005	         1.9218E+002
 8	         1.1726E+009	        -3.4457E+009	         3.6402E+009	         1.2274E+009	         3.6047E+009	         8.1155E+007	         3.5110E+002
 9	         8.9332E+010	        -4.2257E+011	         4.3201E+011	         9.4582E+010	         4.4558E+011	         1.0089E+010	         1.7133E+002
10	        -6.7841E+013	        -4.7966E+013	         8.3129E+013	         7.1987E+013	         5.0930E+013	         8.6823E+011	         1.8353E+002
