Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=-8_#013.dat
Data.................: 11/02/2005
Hora.................: 09:27:42
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.2469E-004	        -1.8335E-005	         3.2521E-004	         4.4590E-007	         5.5299E-007	         4.7482E-007	         1.7677E+002
 2	        -2.5242E-003	         6.5464E-003	         7.0163E-003	         1.9963E-003	         5.1757E-003	         6.4638E-005	         1.4554E+002
 3	         5.5583E-001	         3.2240E-001	         6.4263E-001	         5.0742E-001	         2.9446E-001	         2.8418E-003	         1.9004E+002
 4	        -3.1701E+001	        -8.8444E+001	         9.3959E+001	         3.0713E+001	         8.5637E+001	         3.8782E-001	         1.9757E+002
 5	        -5.9073E+003	        -2.3788E+003	         6.3683E+003	         5.9078E+003	         2.3790E+003	         7.3363E+001	         4.3868E+000
 6	         8.1323E+005	         1.2068E+006	         1.4552E+006	         8.3002E+005	         1.2317E+006	         1.0927E+004	         9.3374E+000
 7	        -2.9105E+007	        -8.1542E+007	         8.6585E+007	         3.0151E+007	         8.4419E+007	         1.7163E+006	         1.0051E+001
 8	        -1.8094E+009	        -3.8830E+009	         4.2858E+009	         1.8935E+009	         4.0680E+009	         2.0308E+008	         1.8813E+002
 9	         3.3148E+011	         7.2395E+011	         7.9627E+011	         3.4958E+011	         7.6321E+011	         1.3330E+010	         1.8727E+002
10	        -1.3598E+013	         4.0215E+012	         1.4600E+013	         1.4553E+013	         5.9280E+012	         2.3692E+012	         1.7835E+002
