Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=18_#039.dat
Data.................: 11/02/2005
Hora.................: 10:27:11
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.2451E-004	        -1.7716E-004	         2.1654E-004	         5.6513E-007	         9.2607E-007	         8.4245E-007	         1.2510E+002
 2	        -3.1813E-002	        -4.6832E-002	         5.6616E-002	         2.5151E-002	         3.7024E-002	         7.7817E-005	         2.0791E+002
 3	         1.4157E+000	        -3.9577E-001	         1.4700E+000	         1.2923E+000	         3.6138E-001	         5.2797E-003	         1.7479E+002
 4	         6.1305E+002	         7.0232E+002	         9.3225E+002	         5.9358E+002	         6.8002E+002	         1.1686E+000	         1.2221E+001
 5	         2.7746E+004	         4.5506E+004	         5.3298E+004	         2.7746E+004	         4.5507E+004	         5.5403E+001	         1.9173E+002
 6	        -2.7082E+006	        -3.3201E+006	         4.2845E+006	         2.7641E+006	         3.3885E+006	         1.0372E+004	         1.8847E+002
 7	        -2.6089E+008	        -3.4744E+008	         4.3449E+008	         2.7005E+008	         3.5964E+008	         8.5252E+005	         7.5854E+000
 8	         8.5040E+009	         1.4262E+010	         1.6606E+010	         8.8965E+009	         1.4916E+010	         1.5486E+008	         7.3992E+000
 9	         1.7483E+012	         2.0790E+012	         2.7164E+012	         1.8429E+012	         2.1915E+012	         7.4856E+009	         1.8555E+002
10	        -4.4605E+013	        -8.3466E+013	         9.4647E+013	         4.7335E+013	         8.8538E+013	         1.1587E+012	         1.8619E+002
