Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=-19_#002.dat
Data.................: 11/02/2005
Hora.................: 09:07:27
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         2.8544E-004	        -1.4781E-004	         3.2144E-004	         6.7075E-007	         6.3605E-007	         7.5888E-007	         1.5262E+002
 2	         3.3134E-002	         4.5434E-002	         5.6233E-002	         2.6195E-002	         3.5919E-002	         4.1760E-005	         2.6949E+001
 3	        -4.2556E+000	        -6.6716E+000	         7.9133E+000	         3.8848E+000	         6.0904E+000	         6.1153E-003	         1.9156E+001
 4	        -1.5667E+002	         1.5885E+002	         2.2311E+002	         1.5169E+002	         1.5381E+002	         5.6789E-001	         1.6865E+002
 5	         4.4087E+004	         3.5474E+004	         5.6587E+004	         4.4087E+004	         3.5474E+004	         1.0641E+002	         1.8776E+002
 6	         4.0127E+005	        -9.6334E+005	         1.0436E+006	         4.0969E+005	         9.8330E+005	         1.5056E+004	         3.4877E+002
 7	        -2.6582E+008	        -1.4204E+008	         3.0139E+008	         2.7515E+008	         1.4703E+008	         6.4674E+005	         4.0169E+000
 8	        -3.5534E+009	         1.1711E+008	         3.5584E+009	         3.7169E+009	         2.0600E+008	         6.9532E+007	         1.7976E+002
 9	         1.4003E+012	         3.9901E+011	         1.4561E+012	         1.4761E+012	         4.2101E+011	         1.1088E+010	         1.8177E+002
10	         4.1200E+013	         2.5957E+013	         4.8732E+013	         4.3722E+013	         2.7583E+013	         5.8227E+011	         3.2212E+000
