Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=-13_#008.dat
Data.................: 11/02/2005
Hora.................: 09:19:50
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.4828E-004	        -4.2000E-005	         3.5080E-004	         2.4871E-007	         6.3377E-007	         1.9790E-007	         1.7312E+002
 2	        -4.9113E-003	         1.7850E-003	         5.2260E-003	         3.8836E-003	         1.4134E-003	         8.6361E-005	         1.7001E+002
 3	        -8.2189E-001	        -3.7027E-001	         9.0148E-001	         7.5031E-001	         3.3807E-001	         3.4311E-003	         8.0840E+000
 4	         2.6017E+002	         2.7913E+002	         3.8158E+002	         2.5191E+002	         2.7026E+002	         7.5524E-001	         1.1753E+001
 5	        -1.5878E+004	        -2.5891E+004	         3.0372E+004	         1.5878E+004	         2.5891E+004	         8.7699E+001	         1.1696E+001
 6	        -1.1455E+006	        -8.5654E+005	         1.4303E+006	         1.1691E+006	         8.7422E+005	         6.7893E+003	         1.8613E+002
 7	         1.6993E+008	         1.8400E+008	         2.5046E+008	         1.7589E+008	         1.9047E+008	         1.6830E+006	         1.8675E+002
 8	        -1.0514E+009	         1.7071E+009	         2.0094E+009	         1.1086E+009	         1.7888E+009	         9.7667E+007	         1.7270E+002
 9	        -8.4181E+011	        -9.1012E+011	         1.2398E+012	         8.8740E+011	         9.5947E+011	         1.1717E+010	         5.2481E+000
10	         3.6546E+013	        -7.3955E+012	         3.7319E+013	         3.8815E+013	         8.0461E+012	         2.0572E+012	         3.5886E+002
