Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=15_#036.dat
Data.................: 11/02/2005
Hora.................: 10:22:35
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         2.1891E-004	        -5.8077E-005	         2.2648E-004	         5.6066E-007	         6.5978E-007	         4.4397E-007	         1.6514E+002
 2	        -2.7411E-002	        -3.1719E-002	         4.1922E-002	         2.1671E-002	         2.5076E-002	         4.3729E-005	         2.0458E+002
 3	        -2.1701E+000	        -3.8082E+000	         4.3832E+000	         1.9810E+000	         3.4765E+000	         9.8121E-003	         2.0108E+001
 4	         1.8154E+002	         5.9155E+001	         1.9093E+002	         1.7577E+002	         5.7279E+001	         5.1915E-001	         4.5122E+000
 5	         3.4840E+004	         4.7427E+004	         5.8848E+004	         3.4840E+004	         4.7427E+004	         9.8183E+001	         1.9074E+002
 6	         1.1693E+006	         2.4189E+006	         2.6867E+006	         1.1935E+006	         2.4688E+006	         7.3155E+003	         1.0700E+001
 7	        -9.1796E+007	        -1.6446E+008	         1.8834E+008	         9.5020E+007	         1.7023E+008	         6.4089E+005	         8.6901E+000
 8	        -1.4328E+010	        -2.1183E+010	         2.5573E+010	         1.4984E+010	         2.2154E+010	         1.4865E+008	         1.8699E+002
 9	        -5.6788E+011	        -1.7199E+011	         5.9341E+011	         5.9874E+011	         1.8139E+011	         1.0980E+010	         1.8722E+000
10	         1.0022E+014	         1.2892E+014	         1.6330E+014	         1.0632E+014	         1.3677E+014	         3.0670E+012	         5.2139E+000
