Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=7_#028.dat
Data.................: 11/02/2005
Hora.................: 10:09:47
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.0623E-004	         1.9634E-005	         3.0685E-004	         9.1468E-007	         5.8416E-007	         8.7824E-007	         1.8367E+002
 2	        -7.5183E-004	        -2.5963E-003	         2.7031E-003	         5.9535E-004	         2.0531E-003	         4.7476E-005	         2.1693E+002
 3	        -1.3031E-001	         1.2154E-001	         1.7821E-001	         1.1903E-001	         1.1115E-001	         7.1470E-003	         3.4566E+002
 4	        -8.8995E+001	        -3.1245E+001	         9.4323E+001	         8.6171E+001	         3.0261E+001	         4.4774E-001	         1.8484E+002
 5	        -1.0998E+004	        -1.4272E+004	         1.8018E+004	         1.0998E+004	         1.4272E+004	         8.6379E+001	         1.0477E+001
 6	         4.2372E+004	        -6.8416E+005	         6.8547E+005	         4.3415E+004	         6.9835E+005	         1.1085E+004	         3.4559E+002
 7	         8.2937E+007	         6.0593E+007	         1.0272E+008	         8.5849E+007	         6.2724E+007	         2.3085E+005	         1.8516E+002
 8	         2.4859E+009	         5.8060E+009	         6.3160E+009	         2.5999E+009	         6.0729E+009	         8.2177E+007	         8.3527E+000
 9	        -4.8488E+011	        -1.3456E+011	         5.0336E+011	         5.1135E+011	         1.4247E+011	         1.5108E+010	         1.7234E+000
10	        -2.2617E+013	        -2.7136E+013	         3.5372E+013	         2.4028E+013	         2.8841E+013	         1.0448E+012	         1.8502E+002
