Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=-9_#012.dat
Data.................: 11/02/2005
Hora.................: 09:26:07
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.2675E-004	        -2.5539E-005	         3.2774E-004	         7.4847E-007	         6.2875E-007	         7.4535E-007	         1.7553E+002
 2	        -3.6438E-003	         5.5023E-003	         6.5997E-003	         2.8810E-003	         4.3509E-003	         7.8158E-005	         1.5176E+002
 3	         6.1413E-001	         5.8551E-001	         8.4855E-001	         5.6065E-001	         5.3455E-001	         4.5245E-003	         1.9454E+002
 4	         2.7644E-001	        -6.6639E+001	         6.6645E+001	         9.5915E-001	         6.4525E+001	         4.4236E-001	         3.3756E+002
 5	        -1.0328E+004	        -9.1349E+003	         1.3789E+004	         1.0329E+004	         9.1349E+003	         7.1022E+001	         8.2982E+000
 6	         9.3650E+005	         1.5562E+006	         1.8163E+006	         9.5584E+005	         1.5883E+006	         8.5901E+003	         9.8269E+000
 7	        -6.6032E+006	        -3.5272E+007	         3.5903E+007	         6.9501E+006	         3.6513E+007	         3.9603E+005	         1.1342E+001
 8	        -4.7917E+009	        -8.9387E+009	         1.0143E+010	         5.0144E+009	         9.3493E+009	         1.5268E+008	         1.8773E+002
 9	         3.7459E+011	         5.1982E+011	         6.4081E+011	         3.9515E+011	         5.4800E+011	         1.3091E+010	         1.8602E+002
10	         3.6154E+012	         3.8767E+013	         3.8961E+013	         4.1424E+012	         4.1122E+013	         4.5445E+011	         8.4672E+000
