Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=19_#040.dat
Data.................: 11/02/2005
Hora.................: 10:28:43
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.4994E-005	        -2.2289E-004	         2.4229E-004	         6.5970E-007	         6.6164E-007	         7.3448E-007	         1.1308E+002
 2	        -2.7031E-002	        -4.5303E-002	         5.2754E-002	         2.1370E-002	         3.5815E-002	         1.5887E-005	         2.0959E+002
 3	         3.3676E+000	         1.9349E+000	         3.8839E+000	         3.0742E+000	         1.7664E+000	         6.7224E-003	         1.8996E+002
 4	         6.8971E+002	         8.4586E+002	         1.0914E+003	         6.6781E+002	         8.1900E+002	         1.2799E+000	         1.2702E+001
 5	         1.0807E+004	         2.4520E+004	         2.6796E+004	         1.0807E+004	         2.4520E+004	         8.6815E+001	         1.9324E+002
 6	        -3.9773E+006	        -5.0099E+006	         6.3967E+006	         4.0593E+006	         5.1132E+006	         5.1909E+003	         1.8859E+002
 7	        -1.5897E+008	        -2.0087E+008	         2.5616E+008	         1.6455E+008	         2.0792E+008	         3.2247E+005	         7.3773E+000
 8	         1.9537E+010	         2.6630E+010	         3.3028E+010	         2.0432E+010	         2.7851E+010	         8.3654E+007	         6.7169E+000
 9	         9.5647E+011	         8.9405E+011	         1.3093E+012	         1.0083E+012	         9.4273E+011	         2.0376E+010	         1.8479E+002
10	        -1.2047E+014	        -1.6451E+014	         2.0391E+014	         1.2778E+014	         1.7450E+014	         1.6848E+012	         1.8538E+002
