Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=1_#022.dat
Data.................: 11/02/2005
Hora.................: 09:56:19
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.1465E-004	         2.8776E-005	         3.1597E-004	         5.3859E-007	         3.6941E-007	         5.3546E-007	         1.8523E+002
 2	        -1.5334E-003	        -8.6493E-004	         1.7610E-003	         1.2130E-003	         6.8516E-004	         3.9742E-005	         1.9471E+002
 3	        -6.3371E-002	        -5.9580E-001	         5.9917E-001	         5.8054E-002	         5.4390E-001	         4.2016E-003	         2.7976E+001
 4	         2.3583E+001	         3.5118E+001	         4.2304E+001	         2.2835E+001	         3.4010E+001	         5.2879E-001	         1.4029E+001
 5	         1.7191E+003	         4.0360E+003	         4.3878E+003	         1.7210E+003	         4.0373E+003	         8.0540E+001	         1.9339E+002
 6	        -2.2449E+005	        -4.5512E+004	         2.2924E+005	         2.2918E+005	         4.7646E+004	         5.7577E+003	         1.8191E+002
 7	        -1.7273E+007	        -2.5003E+007	         3.0403E+007	         1.7928E+007	         2.5902E+007	         1.3390E+006	         7.9089E+000
 8	        -1.0423E+009	        -2.0817E+009	         2.3286E+009	         1.0912E+009	         2.1784E+009	         6.8872E+007	         1.8793E+002
 9	        -2.5306E+010	         3.7201E+010	         4.7722E+010	         3.0639E+010	         4.1470E+010	         9.6424E+009	         3.5380E+002
10	         1.0182E+013	         6.8863E+012	         1.2463E+013	         1.0831E+013	         7.7521E+012	         1.4607E+012	         3.4071E+000
