Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=10_#031.dat
Data.................: 11/02/2005
Hora.................: 10:14:32
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         2.9874E-004	         1.4259E-005	         2.9908E-004	         6.2819E-007	         2.7375E-007	         6.2931E-007	         1.8273E+002
 2	        -5.0299E-003	        -4.2694E-003	         6.5976E-003	         3.9769E-003	         3.3755E-003	         6.6234E-005	         2.0016E+002
 3	        -1.4013E+000	        -1.0190E+000	         1.7326E+000	         1.2792E+000	         9.3023E-001	         3.3555E-003	         1.2008E+001
 4	        -1.7113E+002	        -2.1712E+002	         2.7645E+002	         1.6570E+002	         2.1023E+002	         7.1513E-001	         1.9294E+002
 5	         3.4654E+002	        -1.2288E+004	         1.2293E+004	         3.5592E+002	         1.2288E+004	         1.1293E+002	         1.6232E+002
 6	         1.2793E+006	         1.1153E+006	         1.6973E+006	         1.3057E+006	         1.1384E+006	         6.1544E+003	         6.8469E+000
 7	         2.9158E+007	         1.1554E+008	         1.1916E+008	         3.0193E+007	         1.1959E+008	         6.2265E+005	         1.9083E+002
 8	        -4.3641E+009	        -4.3268E+008	         4.3859E+009	         4.5653E+009	         4.5767E+008	         1.0640E+008	         1.8071E+002
 9	         2.5670E+011	        -1.5572E+011	         3.0035E+011	         2.7065E+011	         1.6452E+011	         8.7485E+009	         1.7653E+002
10	         4.4262E+013	         1.3601E+013	         4.6337E+013	         4.6950E+013	         1.4585E+013	         1.0825E+012	         1.7081E+000
