Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=-7_#014.dat
Data.................: 11/02/2005
Hora.................: 09:29:16
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.2234E-004	        -1.1199E-005	         3.2253E-004	         4.5255E-007	         5.4598E-007	         4.3546E-007	         1.7801E+002
 2	        -1.4208E-003	         6.9202E-003	         7.0652E-003	         1.1278E-003	         5.4712E-003	         5.2664E-005	         1.4080E+002
 3	         4.4062E-001	         8.0523E-002	         4.4796E-001	         4.0226E-001	         7.3782E-002	         3.8352E-003	         1.8345E+002
 4	        -4.8313E+001	        -8.7569E+001	         1.0001E+002	         4.6782E+001	         8.4803E+001	         1.5706E+000	         1.9528E+002
 5	        -2.3791E+003	         2.3983E+003	         3.3784E+003	         2.3796E+003	         2.3995E+003	         7.9476E+001	         3.5095E+002
 6	         6.2055E+005	         6.5784E+005	         9.0437E+005	         6.3337E+005	         6.7147E+005	         6.6710E+003	         7.7784E+000
 7	        -3.4674E+007	        -8.8656E+007	         9.5202E+007	         3.5903E+007	         9.1781E+007	         1.3767E+006	         9.8056E+000
 8	         1.3117E+008	         1.6373E+009	         1.6444E+009	         1.6609E+008	         1.7151E+009	         1.0206E+008	         1.0677E+001
 9	         1.8625E+011	         5.8317E+011	         6.1225E+011	         1.9643E+011	         6.1526E+011	         2.4916E+010	         1.8803E+002
10	        -2.0178E+013	        -2.8703E+013	         3.5128E+013	         2.1425E+013	         3.0524E+013	         1.4768E+012	         1.8549E+002
