Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=-20_#001.dat
Data.................: 11/02/2005
Hora.................: 09:04:10
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         2.4682E-004	        -1.9982E-004	         3.1757E-004	         4.6536E-007	         8.7434E-007	         2.6974E-007	         1.4101E+002
 2	         4.1228E-002	         5.8361E-002	         7.1454E-002	         3.2593E-002	         4.6138E-002	         1.4213E-004	         2.7381E+001
 3	        -3.5614E+000	        -6.8629E+000	         7.7320E+000	         3.2511E+000	         6.2650E+000	         1.4285E-002	         2.0858E+001
 4	        -3.2261E+002	         1.0860E+001	         3.2279E+002	         3.1236E+002	         1.0605E+001	         6.1188E-001	         1.7952E+002
 5	         3.8539E+004	         3.7892E+004	         5.4047E+004	         3.8540E+004	         3.7892E+004	         1.6504E+002	         1.8890E+002
 6	         1.8368E+006	        -1.5377E+005	         1.8434E+006	         1.8747E+006	         1.5882E+005	         1.2370E+004	         3.5920E+002
 7	        -2.0823E+008	        -1.3064E+008	         2.4582E+008	         2.1554E+008	         1.3524E+008	         1.7481E+006	         4.5861E+000
 8	        -1.2566E+010	        -2.1281E+009	         1.2746E+010	         1.3142E+010	         2.2410E+009	         1.5490E+008	         1.8120E+002
 9	         7.7548E+011	         1.8459E+011	         7.9793E+011	         8.1760E+011	         1.9806E+011	         9.1911E+009	         1.8149E+002
10	         9.1545E+013	         1.7080E+013	         9.3189E+013	         9.7109E+013	         1.8540E+013	         1.6591E+012	         1.0568E+000
