Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=13_#034.dat
Data.................: 11/02/2005
Hora.................: 10:19:22
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         2.6584E-004	        -1.1356E-005	         2.6608E-004	         2.6221E-007	         9.5123E-007	         2.7268E-007	         1.7755E+002
 2	        -1.7474E-002	        -1.7079E-002	         2.4434E-002	         1.3814E-002	         1.3503E-002	         2.9108E-005	         2.0217E+002
 3	        -2.5445E+000	        -3.2266E+000	         4.1092E+000	         2.3228E+000	         2.9455E+000	         3.5484E-003	         1.7247E+001
 4	        -4.3852E+001	        -2.0748E+002	         2.1207E+002	         4.2466E+001	         2.0090E+002	         6.2346E-001	         1.9952E+002
 5	         2.0990E+004	         1.8709E+004	         2.8118E+004	         2.0990E+004	         1.8710E+004	         8.8260E+001	         1.8834E+002
 6	         1.4731E+006	         2.8771E+006	         3.2323E+006	         1.5035E+006	         2.9365E+006	         1.4563E+004	         1.0481E+001
 7	         1.3248E+007	         5.4693E+007	         5.6289E+007	         1.3761E+007	         5.6637E+007	         1.4143E+006	         1.9091E+002
 8	        -7.3776E+008	        -8.6371E+009	         8.6692E+009	         7.7877E+008	         9.0348E+009	         1.8062E+008	         1.9064E+002
 9	        -5.9703E+011	        -8.5367E+011	         1.0418E+012	         6.2943E+011	         8.9993E+011	         4.6369E+009	         6.1147E+000
10	        -7.5951E+013	        -3.7289E+013	         8.4623E+013	         8.0570E+013	         3.9602E+013	         1.8612E+012	         1.8261E+002
