Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap24\Translado24_X=-12_#009.dat
Data.................: 11/02/2005
Hora.................: 09:21:24
Ganho................: 5
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         3.4274E-004	        -3.8803E-005	         3.4493E-004	         3.5883E-007	         4.1814E-007	         3.6803E-007	         1.7354E+002
 2	        -5.8139E-003	         1.8716E-003	         6.1080E-003	         4.5966E-003	         1.4812E-003	         5.9882E-005	         1.7108E+002
 3	        -1.5109E-001	         2.8728E-001	         3.2463E-001	         1.3811E-001	         2.6235E-001	         8.5097E-003	         3.3925E+002
 4	         1.8937E+002	         1.7156E+002	         2.5553E+002	         1.8335E+002	         1.6612E+002	         7.1947E-001	         1.0544E+001
 5	        -1.9032E+004	        -2.7356E+004	         3.3325E+004	         1.9032E+004	         2.7356E+004	         3.6096E+001	         1.1035E+001
 6	        -2.0720E+005	         2.2268E+005	         3.0420E+005	         2.1148E+005	         2.2737E+005	         4.8438E+003	         1.7216E+002
 7	         1.4177E+008	         1.7052E+008	         2.2176E+008	         1.4675E+008	         1.7651E+008	         1.1256E+006	         1.8718E+002
 8	        -6.2055E+009	        -5.1497E+009	         8.0647E+009	         6.4908E+009	         5.3862E+009	         4.6114E+007	         1.8496E+002
 9	        -4.6130E+011	        -8.0980E+011	         9.3198E+011	         4.8631E+011	         8.5363E+011	         9.5556E+009	         6.7036E+000
10	         4.7128E+013	         2.8947E+013	         5.5320E+013	         5.0001E+013	         3.0719E+013	         9.3462E+011	         3.1559E+000
