Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=18_#003.dat
Data.................: 26/01/2005
Hora.................: 15:49:36
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.9719E-005	        -5.0742E-005	         1.1189E-004	         2.1865E-007	         2.6878E-007	         2.6271E-007	         1.5303E+002
 2	         3.1230E-003	        -3.0324E-003	         4.3531E-003	         2.4690E-003	         2.3975E-003	         2.5324E-005	         3.3792E+002
 3	         5.7037E-002	        -1.8200E-002	         5.9890E-002	         5.2077E-002	         1.6715E-002	         1.1916E-003	         1.7410E+002
 4	        -1.5782E+000	         1.0978E+000	         1.9434E+000	         1.5299E+000	         1.1232E+000	         1.9054E-001	         1.7129E+002
 5	        -7.1318E+001	        -8.4433E+001	         1.1287E+002	         7.2363E+001	         9.0591E+001	         2.3922E+001	         9.9626E+000
 6	         1.8316E+003	        -4.3098E+002	         4.1750E+003	         2.3145E+003	         4.1521E+003	         1.2437E+003	         3.5779E+002
 7	        -2.2917E+005	        -1.2356E+005	         5.1851E+005	         2.8834E+005	         5.2485E+005	         1.8614E+005	         4.0473E+000
 8	         8.6111E+006	         6.4600E+006	         4.9312E+007	         2.3036E+007	         6.2360E+007	         3.7389E+007	         4.6096E+000
 9	        -5.1010E+008	        -6.8088E+008	         6.3895E+009	         3.9176E+009	         6.5488E+009	         2.7025E+009	         5.9067E+000
10	         1.5877E+011	         1.9363E+011	         9.9543E+011	         4.7732E+011	         1.0359E+012	         2.6468E+011	         5.0649E+000
