Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-13_#008.dat
Data.................: 26/01/2005
Hora.................: 14:38:35
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.9807E-005	        -2.5595E-005	         8.3810E-005	         3.3283E-007	         1.5083E-007	         3.2696E-007	         1.6222E+002
 2	        -1.7637E-003	         2.3727E-003	         2.9565E-003	         1.3945E-003	         1.8759E-003	         1.3051E-005	         1.5331E+002
 3	         7.6367E-002	        -9.0071E-002	         1.1810E-001	         6.9734E-002	         8.2252E-002	         1.8982E-003	         1.6343E+002
 4	         1.1003E-001	        -2.4625E+000	         2.4832E+000	         3.6175E-001	         2.3992E+000	         2.7962E-001	         3.3814E+002
 5	        -1.7278E+001	         6.5735E+001	         7.3566E+001	         2.3152E+001	         7.9009E+001	         3.4182E+001	         3.4495E+002
 6	         1.4418E+003	         1.3243E+003	         3.7306E+003	         1.9736E+003	         4.7552E+003	         3.1478E+003	         7.0945E+000
 7	        -2.8839E+005	         8.3126E+004	         4.9038E+005	         3.3082E+005	         4.7658E+005	         2.2819E+005	         3.5770E+002
 8	         1.5404E+007	         3.9611E+006	         5.2669E+007	         3.3727E+007	         5.2098E+007	         2.0584E+007	         1.8026E+000
 9	        -1.4279E+009	         1.3482E+009	         5.8687E+009	         4.3394E+009	         5.7196E+009	         3.0045E+009	         3.5518E+002
10	        -2.0787E+011	         6.4694E+010	         7.7996E+011	         3.7748E+011	         8.8115E+011	         4.0550E+011	         1.7827E+002
