Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=2_#007.dat
Data.................: 26/01/2005
Hora.................: 15:15:17
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         6.9878E-005	        -1.4446E-005	         7.1356E-005	         1.5854E-007	         4.0582E-007	         1.9245E-007	         1.6832E+002
 2	         5.6985E-004	        -1.0510E-003	         1.1959E-003	         4.5110E-004	         8.3223E-004	         4.3242E-005	         3.2923E+002
 3	         7.9016E-002	        -1.0840E-001	         1.3417E-001	         7.2144E-002	         9.9041E-002	         3.2114E-003	         1.6203E+002
 4	         4.9300E-001	         1.3684E+000	         1.4933E+000	         5.2368E-001	         1.4268E+000	         4.2880E-001	         1.7547E+001
 5	        -2.0482E+001	         5.9480E+001	         7.4012E+001	         3.2803E+001	         8.5291E+001	         4.9927E+001	         3.4580E+002
 6	         2.6223E+003	        -1.7871E+003	         5.6532E+003	         3.3187E+003	         5.6037E+003	         2.1365E+003	         3.5429E+002
 7	        -1.2168E+005	        -9.6658E+004	         5.7334E+005	         1.8560E+005	         6.3166E+005	         1.6388E+005	         5.4945E+000
 8	         1.8428E+007	        -3.9056E+005	         8.3993E+007	         4.2818E+007	         8.7217E+007	         2.5979E+007	         3.5985E+002
 9	         2.1279E+009	         2.6139E+009	         1.1832E+010	         5.6070E+009	         1.3192E+010	         5.6616E+009	         1.8565E+002
10	         1.7939E+011	        -1.7041E+011	         9.7282E+011	         5.5517E+011	         9.6918E+011	         2.6871E+011	         3.5565E+002
