Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-3_#002.dat
Data.................: 26/01/2005
Hora.................: 15:04:49
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         6.9370E-005	        -1.2117E-005	         7.0422E-005	         2.2584E-007	         4.6644E-007	         2.1949E-007	         1.7009E+002
 2	        -2.1008E-004	         1.0763E-004	         2.4029E-004	         1.6694E-004	         9.9857E-005	         2.2170E-005	         1.6644E+002
 3	         7.5586E-002	        -1.2086E-001	         1.4258E-001	         6.9021E-002	         1.1043E-001	         3.8205E-003	         1.6067E+002
 4	         3.4269E-001	         1.1825E-001	         6.0406E-001	         3.5655E-001	         6.0837E-001	         2.8669E-001	         4.7593E+000
 5	        -1.3737E+001	         7.2735E+001	         7.5865E+001	         2.2070E+001	         8.7299E+001	         4.7787E+001	         3.4414E+002
 6	         1.9593E+003	        -6.0435E+002	         7.2396E+003	         3.3034E+003	         8.4784E+003	         4.2612E+003	         3.5714E+002
 7	        -2.5263E+005	        -9.5727E+002	         7.4375E+005	         3.0971E+005	         7.8869E+005	         1.9463E+005	         3.1015E-002
 8	         1.2322E+007	        -8.9665E+006	         8.0045E+007	         3.4057E+007	         8.9330E+007	         3.4162E+007	         3.5549E+002
 9	         1.0886E+009	         3.1708E+009	         1.1384E+010	         4.8064E+009	         1.2061E+010	         2.8540E+009	         1.8789E+002
10	         3.1549E+010	        -2.2436E+011	         1.0831E+012	         2.6135E+011	         1.3305E+012	         6.1527E+011	         3.5180E+002
