Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-20_#001.dat
Data.................: 26/01/2005
Hora.................: 14:27:14
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.6145E-005	        -4.5554E-005	         1.0639E-004	         2.1553E-007	         2.6826E-007	         1.2869E-007	         1.5465E+002
 2	        -2.8499E-003	         3.2377E-003	         4.3134E-003	         2.2531E-003	         2.5599E-003	         3.0168E-005	         1.5568E+002
 3	         7.0673E-002	        -2.1787E-002	         7.4002E-002	         6.4529E-002	         2.0073E-002	         6.5147E-004	         1.7429E+002
 4	         6.7505E-001	        -3.9979E+000	         4.0586E+000	         6.7489E-001	         3.8837E+000	         2.9196E-001	         3.3990E+002
 5	        -5.5524E+001	         4.2586E+001	         7.4359E+001	         5.6128E+001	         5.5756E+001	         2.3910E+001	         3.5250E+002
 6	         9.9320E+002	         7.6169E+002	         3.5238E+003	         1.3787E+003	         4.2052E+003	         2.0952E+003	         6.2475E+000
 7	        -1.0200E+005	        -4.7880E+004	         5.2545E+005	         2.2804E+005	         6.1319E+005	         2.9180E+005	         3.5924E+000
 8	         1.7779E+007	         2.9944E+007	         5.8435E+007	         2.4925E+007	         7.0277E+007	         3.8487E+007	         7.4126E+000
 9	        -1.4638E+009	        -1.2515E+009	         6.5304E+009	         2.2490E+009	         7.1243E+009	         1.7380E+009	         4.5035E+000
10	         2.5048E+011	        -1.0201E+011	         7.4112E+011	         5.3127E+011	         7.2359E+011	         3.5831E+011	         3.5778E+002
