Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=7_#012.dat
Data.................: 26/01/2005
Hora.................: 15:24:46
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.5055E-005	        -2.1716E-005	         7.8134E-005	         3.3781E-007	         3.9660E-007	         3.7010E-007	         1.6386E+002
 2	         1.4198E-003	        -2.0290E-003	         2.4765E-003	         1.1227E-003	         1.6044E-003	         3.4806E-005	         3.3249E+002
 3	         8.3366E-002	        -8.2566E-002	         1.1739E-001	         7.6125E-002	         7.5487E-002	         2.0937E-003	         1.6509E+002
 4	         4.3831E-002	         2.1716E+000	         2.1765E+000	         1.7099E-001	         2.1870E+000	         6.0413E-001	         2.2211E+001
 5	        -3.4131E+001	         4.0542E+001	         7.1432E+001	         3.8847E+001	         7.2260E+001	         3.2475E+001	         3.5002E+002
 6	        -8.2831E+002	        -2.7427E+003	         5.5500E+003	         2.7433E+003	         6.4926E+003	         3.5897E+003	         1.9220E+002
 7	        -6.2529E+004	         1.1696E+005	         5.7602E+005	         2.0278E+005	         6.9752E+005	         3.4063E+005	         3.5116E+002
 8	        -1.1901E+007	        -2.0843E+007	         6.1317E+007	         2.9906E+007	         7.3376E+007	         4.0851E+007	         1.8753E+002
 9	        -2.7329E+008	         2.2070E+009	         6.0080E+009	         2.5774E+009	         7.0597E+009	         3.4711E+009	         3.5078E+002
10	         1.0038E+011	        -1.0757E+011	         1.0976E+012	         4.8017E+011	         1.1632E+012	         2.8331E+011	         3.5530E+002
