Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=12_#017.dat
Data.................: 26/01/2005
Hora.................: 15:33:46
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.3826E-005	        -3.3722E-005	         9.0355E-005	         3.8285E-007	         4.3099E-007	         4.5318E-007	         1.5809E+002
 2	         2.2423E-003	        -2.6537E-003	         3.4742E-003	         1.7728E-003	         2.0982E-003	         3.2274E-005	         3.3510E+002
 3	         7.7049E-002	        -4.8583E-002	         9.1126E-002	         7.0339E-002	         4.4514E-002	         2.5044E-003	         1.6926E+002
 4	        -4.5399E-001	         2.0977E+000	         2.1490E+000	         4.5082E-001	         2.0564E+000	         3.1420E-001	         1.6055E+002
 5	        -4.1063E+001	        -1.2919E+001	         5.6702E+001	         4.3645E+001	         4.1892E+001	         1.0203E+001	         3.4929E+000
 6	         6.4276E+002	        -1.0553E+003	         4.6217E+003	         1.7372E+003	         5.7383E+003	         3.0924E+003	         3.5022E+002
 7	        -1.1327E+005	         2.9061E+004	         4.9600E+005	         2.3336E+005	         6.6219E+005	         4.3346E+005	         3.5794E+002
 8	         6.2308E+006	        -6.2504E+006	         7.2047E+007	         4.0513E+007	         7.3067E+007	         2.2442E+007	         3.5436E+002
 9	        -1.3726E+009	         9.2792E+008	         8.5488E+009	         5.0843E+009	         9.4836E+009	         4.9818E+009	         3.5622E+002
10	         1.6201E+011	         1.2474E+011	         8.8766E+011	         5.1174E+011	         9.8268E+011	         4.9783E+011	         3.7595E+000
