Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=19_#004.dat
Data.................: 26/01/2005
Hora.................: 15:51:09
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         1.0329E-004	        -5.3417E-005	         1.1628E-004	         3.3769E-007	         3.6498E-007	         4.5247E-007	         1.5265E+002
 2	         3.2562E-003	        -3.0626E-003	         4.4702E-003	         2.5743E-003	         2.4216E-003	         4.0062E-005	         3.3838E+002
 3	         5.1285E-002	        -1.3856E-002	         5.3252E-002	         4.6839E-002	         1.3437E-002	         2.3848E-003	         1.7496E+002
 4	        -1.7231E+000	         8.6377E-001	         1.9796E+000	         1.6812E+000	         1.0300E+000	         3.8682E-001	         1.7334E+002
 5	        -7.0816E+001	        -7.3433E+001	         1.1104E+002	         7.5038E+001	         8.7038E+001	         1.9912E+001	         9.2078E+000
 6	         1.7697E+003	        -1.5819E+003	         6.4812E+003	         2.9601E+003	         7.4306E+003	         3.5558E+003	         3.5303E+002
 7	        -1.4123E+005	         2.0456E+004	         6.4734E+005	         3.4822E+005	         7.2750E+005	         3.6102E+005	         3.5882E+002
 8	         2.0782E+007	         5.9690E+006	         7.8812E+007	         4.1561E+007	         8.6253E+007	         3.8415E+007	         2.0031E+000
 9	        -3.7615E+009	        -1.6232E+009	         9.3030E+009	         6.0526E+009	         9.9923E+009	         5.5343E+009	         2.5935E+000
10	         2.1503E+011	         8.2259E+010	         1.0506E+012	         6.0030E+011	         1.1581E+012	         5.7313E+011	         2.0934E+000
