Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-18_#003.dat
Data.................: 26/01/2005
Hora.................: 14:30:46
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         9.0743E-005	        -3.9240E-005	         9.8864E-005	         1.6963E-007	         1.3320E-007	         1.5682E-007	         1.5661E+002
 2	        -2.5385E-003	         3.0882E-003	         3.9977E-003	         2.0069E-003	         2.4415E-003	         5.1659E-006	         1.5471E+002
 3	         7.3708E-002	        -4.6346E-002	         8.7078E-002	         6.7306E-002	         4.2363E-002	         2.2484E-003	         1.6928E+002
 4	         4.1828E-001	        -3.5853E+000	         3.6118E+000	         4.2986E-001	         3.4719E+000	         6.1765E-002	         3.3916E+002
 5	        -4.1815E+001	         4.3176E+001	         6.1626E+001	         4.2037E+001	         4.7147E+001	         1.2080E+001	         3.5082E+002
 6	         3.1963E+003	         1.6126E+003	         4.1935E+003	         3.7034E+003	         2.6646E+003	         1.2264E+003	         4.4619E+000
 7	        -9.0468E+004	         4.2270E+004	         3.3934E+005	         1.3399E+005	         3.7951E+005	         1.4078E+005	         3.5642E+002
 8	        -1.5279E+006	         1.6244E+007	         4.0519E+007	         2.1683E+007	         4.3005E+007	         1.7577E+007	         1.6942E+002
 9	        -2.7731E+009	         4.4583E+008	         5.3237E+009	         3.5023E+009	         4.8963E+009	         1.3813E+009	         3.5899E+002
10	         1.0008E+011	         1.5978E+011	         5.3796E+011	         4.8782E+011	         4.7238E+011	         3.2219E+011	         5.7938E+000
