Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-8_#013.dat
Data.................: 26/01/2005
Hora.................: 14:46:20
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.2550E-005	        -1.5754E-005	         7.4241E-005	         2.0139E-007	         1.4102E-007	         1.9206E-007	         1.6775E+002
 2	        -9.9445E-004	         1.3294E-003	         1.6603E-003	         7.8647E-004	         1.0512E-003	         2.2421E-005	         1.5340E+002
 3	         7.4675E-002	        -1.1729E-001	         1.3906E-001	         6.8178E-002	         1.0710E-001	         1.9079E-003	         1.6083E+002
 4	         1.5349E-001	        -1.1428E+000	         1.1646E+000	         2.2708E-001	         1.1160E+000	         1.2992E-001	         3.3941E+002
 5	        -3.0758E+000	         7.4131E+001	         7.5695E+001	         1.7875E+001	         7.6076E+001	         1.7923E+001	         3.4248E+002
 6	         1.6063E+003	        -2.1020E+002	         3.1981E+003	         1.9547E+003	         3.0908E+003	         1.0656E+003	         3.5876E+002
 7	        -3.3991E+005	         1.6639E+005	         5.1214E+005	         4.3756E+005	         3.9882E+005	         2.1959E+005	         3.5627E+002
 8	         6.6355E+006	        -4.1967E+006	         5.6038E+007	         3.6040E+007	         5.4587E+007	         1.9049E+007	         3.5596E+002
 9	        -3.9025E+008	        -4.0398E+008	         4.4993E+009	         3.8831E+009	         4.6745E+009	         3.4159E+009	         5.1100E+000
10	         2.2207E+011	        -2.9969E+011	         4.6770E+011	         2.5588E+011	         4.9428E+011	         2.3184E+011	         3.5465E+002
