Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-6_#015.dat
Data.................: 26/01/2005
Hora.................: 14:49:25
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.0991E-005	        -1.3393E-005	         7.2244E-005	         3.7811E-007	         2.1834E-007	         3.6667E-007	         1.6932E+002
 2	        -7.0645E-004	         8.4166E-004	         1.0990E-003	         5.5853E-004	         6.6588E-004	         1.6727E-005	         1.5500E+002
 3	         7.7385E-002	        -1.2086E-001	         1.4353E-001	         7.0648E-002	         1.1038E-001	         2.5071E-003	         1.6088E+002
 4	         2.2183E-001	        -7.2089E-001	         7.8801E-001	         2.8729E-001	         8.4595E-001	         4.4691E-001	         3.4178E+002
 5	        -2.4588E+001	         8.1736E+001	         8.6146E+001	         3.0079E+001	         8.6291E+001	         2.9930E+001	         3.4535E+002
 6	         1.4574E+003	        -3.8498E+002	         4.1086E+003	         2.2327E+003	         4.6503E+003	         2.4460E+003	         3.5753E+002
 7	        -2.5208E+005	         2.2666E+005	         4.7395E+005	         3.3384E+005	         5.2539E+005	         3.5668E+005	         3.5401E+002
 8	         1.0353E+007	         4.7037E+006	         5.9144E+007	         3.3659E+007	         6.2531E+007	         2.6282E+007	         3.0542E+000
 9	        -1.9369E+009	         1.2699E+009	         4.6011E+009	         3.1633E+009	         4.2833E+009	         1.6235E+009	         3.5631E+002
10	         2.5331E+011	         2.5893E+010	         5.3035E+011	         3.8022E+011	         5.1256E+011	         2.5261E+011	         5.8364E-001
