Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=3_#008.dat
Data.................: 26/01/2005
Hora.................: 15:16:52
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.0836E-005	        -1.5336E-005	         7.2477E-005	         2.9176E-007	         2.6395E-007	         2.9778E-007	         1.6778E+002
 2	         7.4906E-004	        -1.2703E-003	         1.4748E-003	         5.9245E-004	         1.0044E-003	         1.5589E-005	         3.3026E+002
 3	         8.1010E-002	        -1.0595E-001	         1.3338E-001	         7.3963E-002	         9.6749E-002	         2.0389E-003	         1.6247E+002
 4	         3.2981E-001	         1.4464E+000	         1.4931E+000	         3.9244E-001	         1.4278E+000	         3.0594E-001	         1.9289E+001
 5	        -1.5923E+001	         5.9263E+001	         6.2063E+001	         1.6815E+001	         6.5846E+001	         2.7295E+001	         3.4501E+002
 6	        -7.3705E+001	        -4.5298E+002	         3.1002E+003	         1.2899E+003	         3.4598E+003	         1.2901E+003	         1.9346E+002
 7	        -2.7781E+005	         1.5392E+005	         5.4149E+005	         3.2815E+005	         5.6023E+005	         2.7027E+005	         3.5586E+002
 8	         1.1362E+007	        -1.1200E+007	         5.3273E+007	         3.7480E+007	         5.1486E+007	         2.3405E+007	         3.5443E+002
 9	         3.6531E+008	         2.6612E+008	         4.4778E+009	         1.8666E+009	         5.2500E+009	         2.4518E+009	         1.8401E+002
10	        -9.1589E+010	        -5.5275E+010	         7.2208E+011	         5.0858E+011	         6.9222E+011	         2.9583E+011	         1.8311E+002
