Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-17_#004.dat
Data.................: 26/01/2005
Hora.................: 14:32:21
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         8.8185E-005	        -3.6247E-005	         9.5344E-005	         2.0216E-007	         2.5012E-007	         1.4498E-007	         1.5766E+002
 2	        -2.3955E-003	         2.9855E-003	         3.8278E-003	         1.8939E-003	         2.3603E-003	         1.0671E-005	         1.5437E+002
 3	         7.3723E-002	        -5.4690E-002	         9.1818E-002	         6.7313E-002	         4.9992E-002	         1.7381E-003	         1.6781E+002
 4	         2.7241E-001	        -3.6278E+000	         3.6412E+000	         3.0257E-001	         3.5290E+000	         3.3043E-001	         3.3857E+002
 5	        -5.6808E+001	         5.9383E+001	         8.3551E+001	         5.7064E+001	         6.4920E+001	         2.0818E+001	         3.5075E+002
 6	         1.1409E+003	         1.5683E+003	         3.5295E+003	         1.9428E+003	         3.9389E+003	         2.1215E+003	         8.9942E+000
 7	        -3.8742E+004	         1.7785E+004	         3.6974E+005	         2.7809E+005	         3.5019E+005	         1.7147E+005	         3.5648E+002
 8	         1.2408E+007	        -8.4400E+006	         5.1408E+007	         2.9727E+007	         5.5952E+007	         2.7313E+007	         3.5572E+002
 9	        -3.0081E+009	         1.1526E+009	         5.9303E+009	         3.5866E+009	         5.9661E+009	         2.4369E+009	         3.5767E+002
10	         3.3842E+011	        -3.8617E+008	         6.3307E+011	         3.9834E+011	         6.6827E+011	         3.4438E+011	         3.5999E+002
