Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-12_#009.dat
Data.................: 26/01/2005
Hora.................: 14:40:08
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         7.8291E-005	        -2.2901E-005	         8.1571E-005	         1.3700E-007	         1.4273E-007	         1.2910E-007	         1.6369E+002
 2	        -1.6281E-003	         2.2037E-003	         2.7399E-003	         1.2872E-003	         1.7423E-003	         1.9478E-005	         1.5323E+002
 3	         7.5708E-002	        -9.7563E-002	         1.2350E-001	         6.9115E-002	         8.9114E-002	         2.5380E-003	         1.6260E+002
 4	         1.7532E-001	        -2.2581E+000	         2.2665E+000	         1.9991E-001	         2.1909E+000	         1.4730E-001	         3.3861E+002
 5	        -1.6485E+001	         6.6277E+001	         6.9913E+001	         2.0281E+001	         7.3646E+001	         2.9855E+001	         3.4479E+002
 6	         1.1311E+003	         1.7167E+003	         3.1612E+003	         2.9745E+003	         2.8096E+003	         2.2649E+003	         9.4366E+000
 7	         1.0861E+004	         5.8798E+003	         3.3014E+005	         1.0154E+005	         4.9754E+005	         3.4877E+005	         1.8406E+002
 8	        -3.1808E+006	         9.4438E+006	         3.4380E+007	         2.4490E+007	         3.4789E+007	         1.8655E+007	         1.7108E+002
 9	        -5.8018E+008	        -2.4819E+008	         5.4617E+009	         3.5910E+009	         5.6858E+009	         2.8270E+009	         2.5734E+000
10	         8.9630E+010	         2.4415E+011	         6.8319E+011	         3.2040E+011	         7.5477E+011	         3.1202E+011	         6.9841E+000
