Curva de Excitacao - Bobina Girante

Arquivo..............: C:\Arq\Wiggler\Medidas Wiggler - Corretoras\Bobina Tungstenio\Gap100\Translado100_X=-4_#001.dat
Data.................: 26/01/2005
Hora.................: 15:03:04
Ganho................: 20
N. de Coletas........: 1
N. de Voltas.........: 10
Intervalo de Análise.: 4 - 8
Temp1	Temp2	Temp3	Temp4	Temp5	Temp6	Temp7	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	
N	L.Nn	L.Sn	L.Bn(T/m^n-2)	Erro_Nn(T/m^n-2)	Erro_Sn(T/m^n-2)	Erro(T/m^n-2)	Ângulo()

 1	         6.9516E-005	        -1.2129E-005	         7.0567E-005	         2.4686E-007	         3.1219E-007	         2.7074E-007	         1.7010E+002
 2	        -3.7084E-004	         3.5524E-004	         5.1366E-004	         2.9345E-004	         2.8146E-004	         1.8429E-005	         1.5812E+002
 3	         7.6105E-002	        -1.2289E-001	         1.4456E-001	         6.9514E-002	         1.1222E-001	         2.8860E-003	         1.6059E+002
 4	         3.5295E-001	        -1.5249E-001	         4.1044E-001	         3.9382E-001	         2.1490E-001	         1.9206E-001	         3.5416E+002
 5	        -1.2350E+001	         8.9981E+001	         9.2723E+001	         2.8477E+001	         9.3903E+001	         3.0724E+001	         3.4356E+002
 6	         1.0859E+003	        -2.3803E+003	         5.8752E+003	         2.7347E+003	         6.2979E+003	         2.3281E+003	         3.4909E+002
 7	        -3.9846E+005	         1.1872E+005	         5.9215E+005	         6.7510E+005	         3.9275E+005	         4.5009E+005	         3.5763E+002
 8	         2.3332E+007	        -7.5704E+006	         7.1851E+007	         4.1138E+007	         8.3012E+007	         4.7162E+007	         3.5775E+002
 9	        -1.9037E+009	        -1.9472E+009	         4.2176E+009	         2.8981E+009	         3.7896E+009	         1.2471E+009	         5.0720E+000
10	        -2.8710E+010	        -8.6187E+010	         5.1879E+011	         4.2272E+011	         4.8871E+011	         2.8660E+011	         1.8716E+002
