X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
-20	0	-1650	5.24e-06	-0.00018433	-4.974e-05
-18	0	-1650	5.62e-06	-0.00018356	-4.957e-05
-16	0	-1650	5.33e-06	-0.0001846	-4.945e-05
-14	0	-1650	5.05e-06	-0.0001829	-4.969e-05
-12	0	-1650	6.88e-06	-0.00018469	-5.011e-05
-10	0	-1650	6.45e-06	-0.00018393	-5.036e-05
-8	0	-1650	8.03e-06	-0.00018353	-5.007e-05
-6	0	-1650	7.2e-06	-0.0001841	-4.946e-05
-4	0	-1650	8.49e-06	-0.00018253	-4.8e-05
-2	0	-1650	8.5e-06	-0.000183	-4.974e-05
0	0	-1650	7.09e-06	-0.00018342	-4.994e-05
2	0	-1650	8.5e-06	-0.00018192	-4.942e-05
4	0	-1650	9.97e-06	-0.00018296	-4.996e-05
6	0	-1650	9.55e-06	-0.00018165	-4.95e-05
8	0	-1650	1.153e-05	-0.00018133	-4.792e-05
10	0	-1650	1.102e-05	-0.00018261	-4.77e-05
12	0	-1650	1.18e-05	-0.00018152	-4.79e-05
14	0	-1650	1.425e-05	-0.00018187	-4.769e-05
16	0	-1650	1.407e-05	-0.0001811	-4.708e-05
18	0	-1650	1.314e-05	-0.00018011	-4.762e-05
20	0	-1650	1.386e-05	-0.00018005	-4.732e-05
-20	0	-1648	5.47e-06	-0.00018833	-5.071e-05
-18	0	-1648	6.26e-06	-0.00018841	-5.035e-05
-16	0	-1648	5.07e-06	-0.00018834	-5.041e-05
-14	0	-1648	5.2e-06	-0.00018749	-5.128e-05
-12	0	-1648	7.13e-06	-0.00018841	-5.1e-05
-10	0	-1648	6.23e-06	-0.00018805	-5.026e-05
-8	0	-1648	7.63e-06	-0.00018753	-5.024e-05
-6	0	-1648	7.68e-06	-0.00018785	-5.026e-05
-4	0	-1648	8.76e-06	-0.00018715	-4.967e-05
-2	0	-1648	8.21e-06	-0.00018657	-5.054e-05
0	0	-1648	7.58e-06	-0.00018687	-5.062e-05
2	0	-1648	8.81e-06	-0.00018649	-5.039e-05
4	0	-1648	1.052e-05	-0.00018691	-5.044e-05
6	0	-1648	1.014e-05	-0.00018618	-4.979e-05
8	0	-1648	1.208e-05	-0.00018588	-4.879e-05
10	0	-1648	1.125e-05	-0.00018671	-4.844e-05
12	0	-1648	1.217e-05	-0.00018511	-4.882e-05
14	0	-1648	1.422e-05	-0.00018522	-4.887e-05
16	0	-1648	1.42e-05	-0.00018475	-4.853e-05
18	0	-1648	1.354e-05	-0.00018397	-4.886e-05
20	0	-1648	1.443e-05	-0.00018387	-4.801e-05
-20	0	-1646	4.92e-06	-0.00019285	-5.152e-05
-18	0	-1646	6e-06	-0.00019249	-5.084e-05
-16	0	-1646	4.63e-06	-0.00019251	-5.143e-05
-14	0	-1646	5.9e-06	-0.00019199	-5.225e-05
-12	0	-1646	7.28e-06	-0.00019231	-5.169e-05
-10	0	-1646	6.27e-06	-0.00019235	-5.081e-05
-8	0	-1646	7.56e-06	-0.00019189	-5.133e-05
-6	0	-1646	7.95e-06	-0.00019188	-5.142e-05
-4	0	-1646	8.78e-06	-0.00019157	-5.069e-05
-2	0	-1646	8.63e-06	-0.00019095	-5.174e-05
0	0	-1646	7.58e-06	-0.0001909	-5.184e-05
2	0	-1646	8.78e-06	-0.00019054	-5.119e-05
4	0	-1646	1.08e-05	-0.00019061	-5.068e-05
6	0	-1646	9.99e-06	-0.00019027	-5.057e-05
