X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0	0	-1650	-5.83e-06	-0.00027688	-5.406e-05
0	0	-1648	-6.5e-06	-0.00028339	-5.486e-05
0	0	-1646	-6.51e-06	-0.00028947	-5.647e-05
0	0	-1644	-6.73e-06	-0.00029547	-5.744e-05
0	0	-1642	-6.89e-06	-0.00030203	-5.868e-05
0	0	-1640	-6.99e-06	-0.00030916	-6.008e-05
0	0	-1638	-7.43e-06	-0.0003162	-6.108e-05
0	0	-1636	-6.66e-06	-0.00032338	-6.202e-05
0	0	-1634	-6.93e-06	-0.00033038	-6.325e-05
0	0	-1632	-7.71e-06	-0.00033806	-6.48e-05
0	0	-1630	-8.05e-06	-0.0003454	-6.645e-05
0	0	-1628	-8.09e-06	-0.00035301	-6.742e-05
0	0	-1626	-8.18e-06	-0.00036109	-6.895e-05
0	0	-1624	-7.94e-06	-0.00036914	-7.074e-05
0	0	-1622	-8.23e-06	-0.00037759	-7.198e-05
0	0	-1620	-8.8e-06	-0.00038685	-7.344e-05
0	0	-1618	-9.1e-06	-0.00039609	-7.453e-05
0	0	-1616	-8.97e-06	-0.00040496	-7.637e-05
0	0	-1614	-8.92e-06	-0.00041406	-7.827e-05
0	0	-1612	-9.24e-06	-0.00042394	-7.974e-05
0	0	-1610	-9.11e-06	-0.00043429	-8.146e-05
0	0	-1608	-9.57e-06	-0.00044465	-8.354e-05
0	0	-1606	-1.011e-05	-0.00045562	-8.554e-05
0	0	-1604	-1.013e-05	-0.00046666	-8.728e-05
0	0	-1602	-1.058e-05	-0.00047753	-8.901e-05
0	0	-1600	-1.071e-05	-0.00048863	-9.119e-05
0	0	-1598	-1.116e-05	-0.00050058	-9.315e-05
0	0	-1596	-1.126e-05	-0.0005131	-9.489e-05
0	0	-1594	-1.139e-05	-0.00052559	-9.659e-05
0	0	-1592	-1.176e-05	-0.00053903	-9.885e-05
0	0	-1590	-1.148e-05	-0.0005519	-0.00010131
0	0	-1588	-1.185e-05	-0.00056611	-0.00010347
0	0	-1586	-1.254e-05	-0.00058058	-0.00010575
0	0	-1584	-1.264e-05	-0.00059487	-0.00010816
0	0	-1582	-1.252e-05	-0.00061009	-0.00011065
0	0	-1580	-1.254e-05	-0.00062553	-0.00011308
0	0	-1578	-1.308e-05	-0.00064123	-0.00011591
